playerID,bbrefID,fangraphsID
bealsto01,bealsto01,1000706
beamal01,beamal01,1000707
beamer01,beamer01,1000708
beamoch01,beamoch01,1000709
beamoch02,beamoch02,1000710
beamotr01,beamotr01,1000711
beanbi01,beanbi01,1000713
beanco01,beanco01,2246
beanebi01,beanebi01,1000714
beanjo01,beanjo01,1000715
beardda01,beardda01,1000716
beardge01,beardge01,1000717
beardmi01,beardmi01,1000718
beardol01,beardol01,1000719
beardra01,beardra01,1000720
beardte01,beardte01,1000721
bearega01,bearega01,1000722
bearnla01,bearnla01,1000723
bearske01,bearske01,1000724
beaslch01,beaslch01,1000725
beaslle01,beaslle01,1000726
beatied01,beatied01,1000727
beatlda01,beatlda01,1000728
beatope01,beatope01,1330
beattbl01,beattbl01,1000729
beattde01,beattde01,1000730
beattji01,beattji01,1000731
beatyma01,beatyma01,17710
beaucji01,beaucji01,1000732
beaumgi01,beaumgi01,1000733
beavabl01,beavabl01,338
beazljo01,beazljo01,1000735
becanbu01,becanbu01,1000736
bechlst01,bechlst01,1590
beckbo01,beckbo01,1000738
beckch01,beckch01,9258
beckch02,beckch02,13418
beckcl01,beckcl01,1000739
beckebe01,beckebe01,1000740
beckebo01,beckebo01,1000741
beckech01,beckech01,1000742
beckegl01,beckegl01,1000743
beckehe01,beckehe01,1000744
beckehe02,beckehe02,1000745
beckejo01,beckejo01,1000746
beckejo02,beckejo02,510
becker01,becker01,1000748
beckeri01,beckeri01,1000749
beckero01,beckero01,1000750
beckfr02,beckfr02,1000752
beckge01,beckge01,1000753
beckhgo01,beckhgo01,9015
beckhti01,beckhti01,7949
becklja01,becklja01,1000754
beckmbi01,beckmbi01,1000755
beckmji01,beckmji01,1000756
beckro01,beckro01,1730
beckwjo01,beckwjo01,1000758
beckzi01,beckzi01,1000759
becquju01,becquju01,1000760
bedarer01,bedarer01,126
bedelho01,bedelho01,1000761
bedfoge01,bedfoge01,1000762
bedgoph01,bedgoph01,1000763
bediehu01,bediehu01,1000764
bednaan01,bednaan01,1000765
bednada01,bednada01,19569
bedroca01,bedroca01,13360
bedrost01,bedrost01,1000766
beebefr01,beebefr01,1000767
beechma01,beechma01,1000770
beechro01,beechro01,1000771
beedety01,beedety01,16981
beeksja01,beeksja02,17192
beeleda01,beeleda01,11471
beenean01,beenean01,1000773
beenefr01,beenefr01,1000774
beerscl01,beerscl01,1000775
beggsjo01,beggsjo01,1000776
begleji01,begleji01,1000779
behanpe01,behanpe01,1000780
behelst01,behelst01,1000781
behenri01,behenri01,1000782
behneme01,behneme01,1000783
behrmha01,behrmha01,1000784
beimejo01,beimejo01,979
beirnke01,beirnke01,638
bejmaol01,bejmaol01,1000785
belanma01,belanma01,1000786
belarwa01,belarwa01,1000787
belchke01,belchke01,1000788
belchti01,belchti01,1000789
beldeir01,beldeir01,1000790
belfimi01,belfimi01,9324
belinbo01,belinbo01,1000791
belinst01,belinst01,1000792
belisma01,belisma01,1837
belisro01,belisro01,2203
belitto01,belitto01,1000793
belivje01,belivje01,8504
belkti01,belkti01,1000794
bellaan01,bellaan01,10657
bellaze01,bellaze01,1000796
bellbe01,bellbe01,1000797
bellbi01,bellbi01,1000798
bellbu01,bellbu01,1000799
bellch01,bellch01,1000800
bellda01,bellda01,1108
bellde01,bellde01,1000801
belleal01,belleal01,1000802
beller01,beller01,1000803
bellfe01,bellfe01,1000804
bellga01,bellga01,1000806
bellge01,bellge01,1000807
bellge02,bellge02,1000808
bellgu01,bellgu01,1000809
bellhe01,bellhe01,2080
bellhi01,bellhi01,1000810
bellhma01,bellhma01,264
bellicl01,bellicl01,1436
bellico01,bellico01,15998
bellira01,bellira01,1000811
belliro01,belliro01,677
bellja01,bellja01,48
bellje01,bellje01,1000812
belljo02,belljo02,13145
bellju01,bellju01,1000813
bellke01,bellke01,1000814
bellle01,bellle01,1000815
bellmi01,bellmi01,1000816
bellmi02,bellmi02,1000817
bellmja01,bellmja01,1000818
belloed01,belloed01,7242
belloro01,belloro01,1000819
bellra01,bellra01,1000820
bellro01,bellro01,1492
bellte01,bellte01,1000822
belltr01,belltr01,7074
belnovi01,belnovi01,8126
beltbr01,beltbr01,10264
beltren01,beltren01,4918
beltres01,beltres01,1000823
beltrfr01,beltrfr01,1530
beltrom01,beltrom01,10259
beltrri01,beltrri01,1916
bemboan01,bemboan01,13854
bemisha01,bemisha01,1000824
benavfr01,benavfr01,1000825
benchjo01,benchjo01,1000826
bendech01,bendech01,1000827
benedar01,benedar01,1000828
benedbr01,benedbr01,1000829
benesal01,benesal01,265
benesan01,benesan01,1144
benesjo01,benesjo01,1000830
bengera01,bengera01,1000831
bengobe01,bengobe01,1000832
beninan01,beninan01,17901
beniqju01,beniqju01,1000833
benitar01,benitar01,865
benitya01,benitya01,1000834
benjami01,benjami01,981
benjast01,benjast01,1000835
bennech01,bennech01,1000836
benneda01,benneda01,1000837
bennede01,bennede01,1000838
benneer01,benneer01,1000839
bennefr01,bennefr01,1000840
bennefr02,bennefr02,1000841
bennega01,bennega01,420
bennehe01,bennehe01,1000842
benneik01,benneik01,1000843
benneje01,benneje01,1903
bennejo01,bennejo01,1000844
bennejo02,bennejo02,1000845
bennepu01,bennepu01,1000846
bennhe01,bennhe01,1000848
benoijo01,benoijo01,1437
bensojo01,bensojo01,2845
bensokr01,bensokr01,982
bensove01,bensove01,1000850
bentlcy01,bentlcy01,1000851
bentlja01,bentlja01,1000852
bentoal01,bentoal01,1000853
bentobu01,bentobu01,1000854
bentola01,bentola01,1000855
bentora01,bentora01,1000856
bentoru01,bentoru01,1000857
bentosi01,bentosi01,1000858
bentzch01,bentzch01,1889
benzito01,benzito01,1000859
benzjo01,benzjo01,1000860
berarjo01,berarjo01,1000861
berbelo01,berbelo01,1000862
berblje01,berblje01,1000863
bereja01,bereja01,266
berenbr01,berenbr01,1000864
berenju01,berenju01,1000865
beresja01,beresja01,4626
bergaau01,bergaau01,1000866
bergda01,bergda01,1288
bergebi01,bergebi01,1000867
bergebo01,bergebo01,1000868
bergebr01,bergebr01,590
bergebr02,bergebr02,8375
bergecl01,bergecl01,1000869
bergehe01,bergehe01,1000870
bergejo01,bergejo01,1000871
bergejo02,bergejo02,1000872
bergema01,bergema01,1000873
bergepe01,bergepe01,763
bergetr01,bergetr01,18581
bergetu01,bergetu01,1000874
bergewa01,bergewa01,1000875
berghjo01,berghjo01,1000876
berghma01,berghma01,1000877
bergju01,bergju01,1973
bergmch01,bergmch01,10925
bergmda01,bergmda01,1000879
bergmdu01,bergmdu01,2643
bergmja01,bergmja01,4640
bergmo01,bergmo01,1000880
bergmse01,bergmse01,1000881
bergowi01,bergowi01,2152
berkeja01,berkeja01,5673
berkmla01,berkmla01,548
berlyja01,berlyja01,1000884
bermabo01,bermabo01,1000885
bernacu01,bernacu01,1000886
bernadw01,bernadw01,1000887
bernajo01,bernajo01,1000888
bernato01,bernato01,1000889
bernavi01,bernavi01,1000890
bernead01,bernead01,460
bernhbi01,bernhbi01,1000891
bernhju01,bernhju01,1000892
bernhwa01,bernhwa01,1000893
bernica01,bernica01,1000894
bernido01,bernido01,4518
berojo01,berojo01,1000895
berrada01,berrada01,1000896
berrade01,berrade01,1000897
berrayo01,berrayo01,1000898
berrera01,berrera01,1000899
berroan01,berroan01,591
berrych01,berrych01,1000901
berrych02,berrych02,1000902
berrycl01,berrycl01,1000903
berryda01,berryda01,1000904
berryjo01,berryjo01,1000905
berryjo02,berryjo02,1000906
berryjo03,berryjo03,1000907
berryke01,berryke01,1000908
berryne01,berryne01,1000909
berryqu01,berryqu01,9414
berryse01,berryse01,1000910
berryto01,berryto01,1000911
bertafr01,bertafr01,1000912
bertedi01,bertedi01,1000913
berteha01,berteha01,1000914
berthha01,berthha01,1000915
bertijo01,bertijo01,12037
bertomi01,bertomi01,1000916
bertore01,bertore01,1000917
bertrle01,bertrle01,1000918
beruman01,beruman01,1000919
beschbo01,beschbo01,1000921
bessedo01,bessedo01,1000922
bessehe01,bessehe01,1000923
bestka01,bestka01,1000925
beswiji01,beswiji01,1000926
betande01,betande01,6216
betanra01,betanra01,177
betanyu01,betanyu01,8585
betchfr01,betchfr01,1000927
betemwi01,betemwi01,1861
bethebi01,bethebi01,1000928
bethkji01,bethkji01,1000929
betteje01,betteje01,1000930
bettela01,bettela01,1000931
bettich01,bettich01,10587
bettsha01,bettsha01,1000932
bettshu01,bettshu01,1000933
bettsmo01,bettsmo01,13611
betzebr01,betzebr01,1000934
bevacku01,bevacku01,1000935
bevanha01,bevanha01,1000936
bevenbi01,bevenbi01,1000937
beverja01,beverja01,1560
bevilbe01,bevilbe01,1000938
bevilbr01,bevilbr01,1000939
bevillo01,bevillo01,1000940
bevilmo01,bevilmo01,1000941
biagijo01,biagijo01,13194
biancbu01,biancbu01,1000942
biancje01,biancje01,9958
biancto01,biancto01,1000943
biasaha01,biasaha01,1000944
bibbyji01,bibbyji01,1000945
bibenau01,bibenau01,9559
bichebo01,bichebo01,19612
bicheda01,bicheda01,1000946
bickfve01,bickfve01,1000947
bickhda01,bickhda01,1000948
bicknch01,bicknch01,1000949
biddlje01,biddlje01,11437
biddlro01,biddlro01,223
biebesh01,biebesh01,19427
bielaos01,bielaos01,1000950
bielemi01,bielemi01,1000951
biemiha01,biemiha01,1000952
bierblo01,bierblo01,1000953
bierbni01,bierbni01,1194
bierdra01,bierdra01,5555
biermch01,biermch01,1000954
biesest01,biesest01,1000955
bigbeca01,bigbeca01,1000956
bigbely01,bigbely01,1000957
bigbila01,bigbila01,128
bigelel01,bigelel01,1000958
biggica01,biggica01,19252
biggicr01,biggicr01,549
biggsch01,biggsch01,1000959
biglepe01,biglepe01,1000960
bignege01,bignege01,1000961
bilarda01,bilarda01,1000963
bilbrji01,bilbrji01,1000964
bildiem01,bildiem01,1000965
bilkost01,bilkost01,1000966
billibr01,billibr01,1000967
billibr02,billibr02,3044
billich01,billich01,5842
billidi01,billidi01,1000968
billiha01,billiha01,1000969
billija01,billija01,1000970
billijo02,billijo02,1000972
binksge01,binksge01,1000973
birddo01,birddo01,1000976
birdfr01,birdfr01,1000977
birdge01,birdge01,1000978
birdgr01,birdgr01,14131
birdky01,birdky01,16618
birdre01,birdre01,1000979
birdsda01,birdsda01,1000980
birkbmi01,birkbmi01,1000981
birkiku01,birkiku01,7266
birkora01,birkora01,1000982
birreba01,birreba01,1000984
birtsti01,birtsti01,1000985
biscafr01,biscafr01,1000986
bischjo01,bischjo01,1000987
bisenjo01,bisenjo01,7370
bishobi02,bishobi02,1000989
bishobr01,bishobr01,17806
bishoch01,bishoch01,1000990
bishoji01,bishoji01,1000992
bisholl01,bisholl01,1000993
bishoma01,bishoma01,1000994
bishomi01,bishomi01,1000995
bislari01,bislari01,1000996
bissode01,bissode01,1000997
bithohi01,bithohi01,1000998
bitkejo01,bitkejo01,1000999
bittije01,bittije01,1001000
bivinji01,bivinji01,1001002
bixlebr01,bixlebr01,8055
bjorkge01,bjorkge01,1001003
blachty01,blachty01,14361
blackbi01,blackbi01,1001004
blackbo01,blackbo01,1001005
blackbu01,blackbu01,1001006
blackch01,blackch01,1001008
blackch02,blackch02,7859
blackdo01,blackdo01,1001010
blackea01,blackea01,1001011
blacket01,blacket01,1001012
blackew01,blackew01,1001013
blackfr01,blackfr01,1001014
blackji01,blackji01,1001017
blackjo01,blackjo01,1001018
blackjo02,blackjo02,1001019
blackle01,blackle01,1001020
blackni01,blackni01,4270
blackpa01,blackpa01,14739
blackra01,blackra01,14244
blackro01,blackro01,1001021
blackti01,blackti01,1001022
blackvi01,blackvi01,9195
bladera01,bladera01,1001023
bladtri01,bladtri01,1001024
blaehge01,blaehge01,1001025
blaemra01,blaemra01,1001026
blairaa01,blairaa01,14934
blairbi01,blairbi01,1001027
blairbu01,blairbu01,1001028
blairca01,blairca01,5429
blairde01,blairde01,1001029
blairfo01,blairfo01,1001030
blairpa01,blairpa01,1001031
blairwa01,blairwa01,1001032
blairwi01,blairwi01,1001033
blaisdi01,blaisdi01,1001034
blakeca01,blakeca01,719
blakeed01,blakeed01,1001035
blakeha01,blakeha01,1001036
blakeli01,blakeli01,1001037
blakesh01,blakesh01,1001038
blakibo01,blakibo01,1001039
blaloha01,blaloha01,1419
blancal01,blancal01,1001040
blancgi01,blancgi01,1001042
blanche01,blanche01,81
blancjo01,blancjo01,1001043
blancos01,blancos01,1001044
blancto01,blancto01,2522
blandal01,blandal01,16271
blandna01,blandna01,1700
blankcl01,blankcl01,1001046
blankco01,blankco01,1001047
blankfr01,blankfr01,1001048
blankho01,blankho01,1001049
blankke01,blankke01,1001050
blankky01,blankky01,49
blankla01,blankla01,1001051
blankla02,blankla02,1001052
blankma01,blankma01,1001053
blankte01,blankte01,1001054
blantcy01,blantcy01,1001055
blantjo01,blantjo01,4849
blashja01,blashja01,11247
blasido01,blasido01,1001056
blasiwa01,blasiwa01,1001057
blassst01,blassst01,1001058
blatest01,blatest01,1001059
blatnjo01,blatnjo01,1001060
blattbu01,blattbu01,1001061
blausje01,blausje01,1001062
blaylbo01,blaylbo01,1001064
blaylga01,blaylga01,1001065
blaylma01,blaylma01,1001066
blazemi01,blazemi01,9654
blaziro01,blaziro01,1001067
blefacu01,blefacu01,1001068
bleicje01,bleicje01,9069
bleieri01,bleieri01,7803
blemkra01,blemkra01,1001069
blessik01,blessik01,1001070
blethcl01,blethcl01,1001071
blevije01,blevije01,7841
blewebo01,blewebo01,1001072
blighne01,blighne01,1001073
blissel01,blissel01,1001074
blissfr01,blissfr01,1001075
blissja01,blissja01,1001076
blockbr01,blockbr01,1001077
blockcy01,blockcy01,1001078
blockte01,blockte01,1001079
bloggwe01,bloggwe01,1001080
blombro01,blombro01,1001081
blomdbe01,blomdbe01,1001082
blongjo01,blongjo01,1001083
bloodji01,bloodji01,1001084
bloombu01,bloombu01,1001085
bloomwi01,bloomwi01,1066
blossgr01,blossgr01,1001086
blottja01,blottja01,1001087
blowemi01,blowemi01,1001088
bluebe01,bluebe01,1001089
bluegos01,bluegos01,1001090
bluegot01,bluegot01,1001091
bluejji01,bluejji01,1001092
bluelu01,bluelu01,1001093
bluevi01,bluevi01,1001094
bluhmre01,bluhmre01,1001095
blumaja01,blumaja01,1001096
blumecl01,blumecl01,1001097
blumge01,blumge01,550
blylebe01,blylebe01,1001098
blyzkmi01,blyzkmi01,1001099
boakch01,boakch01,1001100
bobbra01,bobbra01,1001103
bocachi01,bocachi01,1404
boccajo01,boccajo01,1001104
bocekmi01,bocekmi01,1001105
bochtbr01,bochtbr01,1001106
bochtdo01,bochtdo01,1001107
bochybr01,bochybr01,1001108
bochybr02,bochybr02,11867
bockmed01,bockmed01,1001109
bockura01,bockura01,1001110
bococbr01,bococbr01,3534
boddimi01,boddimi01,1001111
bodiepi01,bodiepi01,1001112
boeckto01,boeckto01,1001113
boehlge01,boehlge01,1001114
boehljo01,boehljo01,1001115
boehmle01,boehmle01,1001116
boernla01,boernla01,1001117
boescbr01,boescbr01,914
boevejo01,boevejo01,1001118
bogaexa01,bogaexa01,12161
bogarjo01,bogarjo01,1001119
bogarti01,bogarti01,1001120
bogente01,bogente01,1001121
boggsbr01,boggsbr01,8021
boggsmi01,boggsmi01,3344
boggsra01,boggsra01,1001122
boggsto01,boggsto01,1001123
boggswa01,boggswa01,1001124
boglewa01,boglewa01,1001125
bogusbr01,bogusbr01,4719
bohanbr01,bohanbr01,1001126
bohnch01,bohnch01,1001128
bohnejo01,bohnejo01,1001129
bohnesa01,bohnesa01,1001130
boiscbr01,boiscbr01,1001131
boitada01,boitada01,1001132
bokeldi01,bokeldi01,1001133
bokenbo01,bokenbo01,1001134
bokinjo01,bokinjo01,1001135
bolanbe01,bolanbe01,1001137
bolaned01,bolaned01,1001138
boldch01,boldch01,1001139
boldebi01,boldebi01,1001140
bolenst01,bolenst01,1001141
bolesca01,bolesca01,1001142
boleyjo01,boleyjo01,1001143
bolgeji01,bolgeji01,1001144
bolicfr01,bolicfr01,1001145
bolinbo01,bolinbo01,1001146
bollifr01,bollifr01,1001147
bollija01,bollija01,1001148
bollimi01,bollimi01,1001149
bollogr01,bollogr01,1001150
bollwdo01,bollwdo01,1001151
bolsimi01,bolsimi01,11137
boltoce01,boltoce01,1001152
boltocl01,boltocl01,1001153
boltoto01,boltoto01,1001155
boltsk01,boltsk01,17723
bombama01,bombama01,1001156
bondeje01,bondeje01,1667
bondsba01,bondsba01,1109
bondsbo01,bondsbo01,1001157
bondto01,bondto01,1001158
bondwa01,bondwa01,1001159
bonege01,bonege01,1001160
bonesri01,bonesri01,1001161
bonetju01,bonetju01,1001162
boneyha01,boneyha01,1001163
bongini01,bongini01,1001164
bonhabi01,bonhabi01,1001165
bonhati01,bonhati01,1001166
bonifjo01,bonifjo01,12174
bonikjo01,bonikjo01,1001167
bonilbo01,bonilbo01,1001168
bonined01,bonined01,5890
boninlu01,boninlu01,1001170
bonneba01,bonneba01,1001171
bonnebi01,bonnebi01,1001172
bonnebo01,bonnebo01,1001173
bonnefr01,bonnefr01,1001174
bonogu01,bonogu01,1001175
bonsebo01,bonsebo01,2159
bonurze01,bonurze01,1001176
booeev01,booeev01,1001177
bookebu01,bookebu01,1001178
bookech01,bookech01,2039
bookegr01,bookegr01,1001179
bookero01,bookero01,1001180
boolal01,boolal01,1001181
boolere01,boolere01,1001182
booneaa01,booneaa01,311
boonebo01,boonebo01,1001183
boonebr01,boonebr01,1067
booneda01,booneda01,1001184
booneda02,booneda02,1001185
boonege01,boonege01,1001186
booneik01,booneik01,1001187
boonera01,boonera01,1001189
boothed01,boothed01,1001192
bootyjo01,bootyjo01,1001193
boozejo01,boozejo01,1001194
borboju01,borboju01,3209
borbope01,borbope01,1001195
borbope02,borbope02,1289
borchge01,borchge01,1001196
borchjo01,borchjo01,224
bordafr01,bordafr01,1001197
bordejo01,bordejo01,1001198
bordepa01,bordepa01,1068
bordimi01,bordimi01,129
bordiri01,bordiri01,1001199
bordlbi01,bordlbi01,1001200
borgmgl01,borgmgl01,1001201
borispa01,borispa01,1001202
borkfr01,borkfr01,1001203
borkobo01,borkobo01,1001204
borkoda01,borkoda01,2002
borlato01,borlato01,1001205
borlato02,borlato02,511
bormajo01,bormajo01,18006
borosst01,borosst01,1001207
borowha01,borowha01,1001208
borowjo01,borowjo01,267
bortoba01,bortoba01,1001209
borucry01,borucry01,16350
boscawi01,boscawi01,7655
boschdo01,boschdo01,1001210
bosetri01,bosetri01,1001211
boshebu01,boshebu01,8490
bosioch01,bosioch01,1001212
boskish01,boskish01,1001213
bosleth01,bosleth01,1001214
bosmadi01,bosmadi01,1001215
bosseme01,bosseme01,1001216
bossha01,bossha01,1001217
bostich01,bostich01,13718
bostihe01,bostihe01,1001218
bostoda01,bostoda01,1001219
bostoly01,bostoly01,1001220
boswean01,boswean01,1001221
bosweda01,bosweda01,1001222
bosweke01,bosweke01,1001223
boteda01,boteda01,14593
botelde01,botelde01,1001224
bottajo01,bottajo01,1001225
bottari01,bottari01,948
botteke01,botteke01,1001226
bottira01,bottira01,1001227
bottoji01,bottoji01,1001228
bottsja01,bottsja01,2907
botzbo01,botzbo01,1001229
bouchal01,bouchal01,1001230
bouchde01,bouchde01,1001231
bouched01,bouched01,1001232
bouchme01,bouchme01,1001233
boudrlo01,boudrlo01,1001234
bouldca01,bouldca01,1001235
boultja01,boultja01,1001236
bourgja01,bourgja01,2225
bourgst01,bourgst01,1001237
bourjpe01,bourjpe01,2578
bourju01,bourju01,9744
bournmi01,bournmi01,6387
bournra01,bournra01,1001239
bourqja01,bourqja01,16668
bourqpa01,bourqpa01,1001240
boutoji01,boutoji01,1001241
boveemi01,boveemi01,1001242
bowala01,bowala01,1001243
bowcobe01,bowcobe01,1001244
bowdeti01,bowdeti01,1001245
bowench01,bowench01,1001246
bowency01,bowency01,1001247
bowenro01,bowenro01,1817
bowenry01,bowenry01,1001248
bowensa02,bowensa02,1001250
bowerbi01,bowerbi01,1001251
bowerfr01,bowerfr01,1001253
bowerst01,bowerst01,1001255
bowesfr01,bowesfr01,1001256
bowieji01,bowieji01,1001257
bowiemi01,bowiemi01,1561
bowkejo01,bowkejo01,8276
bowlebr01,bowlebr01,1290
bowlech01,bowlech01,1001258
bowleem01,bowleem01,1001259
bowlegr01,bowlegr01,1001260
bowlist01,bowlist01,1001261
bowliwe01,bowliwe01,1001262
bowmaab01,bowmaab01,1001263
bowmabo01,bowmabo01,1001265
bowmabo02,bowmabo02,1001266
bowmael01,bowmael01,1001267
bowmaer01,bowmaer01,1001268
bowmajo01,bowmajo01,1001269
bowmaro01,bowmaro01,1001270
bowmasu01,bowmasu01,1001271
bowsere01,bowsere01,1001272
bowsfte01,bowsfte01,1001273
bowyetr01,bowyetr01,2653
boxbebr01,boxbebr01,10133
boydbi01,boydbi01,1001274
boydbo01,boydbo01,1001275
boydfr01,boydfr01,1001276
boydga01,boydga01,1001277
boydja01,boydja01,1001278
boydja02,boydja02,1020
boydoi01,boydoi01,1001279
boydra01,boydra01,1001280
boyerbl01,boyerbl01,2237
boyercl01,boyercl01,1001281
boyercl02,boyercl02,1001282
boyerke01,boyerke01,1001283
boylado01,boylado01,1001284
boylebu01,boylebu01,1001285
boyleed01,boyleed01,1001286
boylehe01,boylehe01,1001288
boyleja01,boyleja01,1001289
boyleja02,boyleja02,1001290
boyleji01,boyleji01,1001291
bozema01,bozema01,1001292
brabege01,brabege01,1001293
brachbr01,brachbr01,6627
brachsi01,brachsi01,15051
brackan01,brackan01,2365
brackgi01,brackgi01,1001294
brackja01,brackja01,1001295
brackjo01,brackjo01,1001296
braddza01,braddza01,4553
bradeda01,bradeda01,8099
bradedo01,bradedo01,1001297
bradfbi01,bradfbi01,1001298
bradfbu01,bradfbu01,1001299
bradfch01,bradfch01,904
bradfla01,bradfla01,1001300
bradfvi01,bradfvi01,1001301
bradlal01,bradlal01,1001302
bradlar01,bradlar01,12918
bradlbe01,bradlbe01,1001303
bradlbi01,bradlbi01,1001304
bradlbo01,bradlbo01,17278
bradlfo01,bradlfo01,1001305
bradlfr01,bradlfr01,1001306
bradlge01,bradlge01,1001307
bradlge02,bradlge02,1001308
bradlhe01,bradlhe01,1001309
bradlhu01,bradlhu01,1001310
bradlja01,bradlja01,1001311
bradlje01,bradlje01,13166
bradlma01,bradlma01,1001312
bradlmi01,bradlmi01,369
bradlph01,bradlph01,1001313
bradlry01,bradlry01,1001314
bradlsc01,bradlsc01,1001315
bradlto01,bradlto01,1001316
bradsda01,bradsda01,1001317
bradsge01,bradsge01,1001318
bradsjo01,bradsjo01,1001319
bradste01,bradste01,1001320
bradybi01,bradybi01,1001322
bradybo01,bradybo01,1001323
